slice,grayvalue,area,mean_contrast,max_contrast,cx,cy
149,63,6,1.4350567,3.0067856,1092,558
149,66,6,1.6172862,2.7334414,227,560
149,90,9,1.4426496,3.4168017,307,560
149,87,1,1.6400648,1.6400648,577,559
149,85,6,1.6172862,3.0067856,1074,559
149,124,6,1.3894993,2.7334414,264,560
149,81,6,1.5717288,4.510178,394,561
149,54,4,2.5284333,4.373506,560,562
149,83,6,1.7311794,3.4168017,586,562
149,91,1,1.5033928,1.5033928,737,561
149,97,3,0.9111471,1.2300487,892,561
149,111,2,2.1867533,2.3234253,159,562
149,120,1,2.186753,2.186753,161,562
149,122,6,2.1411958,3.5534737,404,564
149,68,6,1.4350567,2.8701134,860,562
149,81,1,0.54668826,0.54668826,907,563
149,94,5,1.257383,2.8701134,867,565
149,74,4,2.8017774,3.4168017,466,566
149,90,4,2.050081,2.5967693,352,568
149,99,8,1.6742328,3.4168017,586,570
149,95,4,1.6400648,2.4600973,786,569
149,120,5,1.8040714,3.690146,1039,569
149,101,6,1.6628436,3.5534737,752,571
149,124,9,1.5945075,2.8701134,775,572
149,115,6,1.0705979,2.8701134,826,570
149,47,1,1.7767369,1.7767369,323,572
149,102,6,1.6628433,3.690146,356,574
149,55,7,1.171475,2.5967693,396,573
149,71,4,2.3917613,2.7334414,1178,572
149,57,4,2.3575933,3.1434577,250,574
149,78,2,1.7767369,2.186753,428,575
149,50,4,2.3234253,3.826818,866,576
149,54,1,1.2300487,1.2300487,888,575
149,62,4,1.9475769,2.7334414,1056,574
149,89,3,2.5967693,4.100162,206,577
149,64,7,1.6400648,3.690146,573,578
149,77,4,2.1867533,2.8701134,60,580
149,113,2,1.0933765,1.3667207,217,578
149,106,6,1.2528273,3.1434577,300,579
149,57,4,1.1958807,2.186753,846,579
149,72,2,0.4100162,0.8200324,880,579
149,71,6,2.391761,3.5534737,167,582
149,97,7,2.0110319,3.4168017,307,582
149,49,1,0.0,0.0,430,580
149,105,1,2.4600973,2.4600973,850,580
149,132,8,1.7425687,4.373506,292,584
149,68,7,1.4643434,3.0067856,364,584
149,62,4,1.913409,2.7334414,546,584
149,52,4,1.6400648,2.8701134,688,584
149,101,12,1.4236674,3.690146,815,584
149,129,2,1.845073,3.0067856,1227,582
149,107,2,2.2550893,2.5967693,706,585
149,41,2,0.27334413,0.54668826,1118,584
149,111,6,1.5717288,2.5967693,243,590
149,107,5,1.1207111,2.4600973,297,589
149,32,6,1.6856222,3.5534737,678,590
149,126,9,1.5185785,3.4168017,861,589
149,87,10,1.6947339,3.690146,1111,591
149,89,4,1.7084008,3.1434577,100,592
149,131,5,2.4600973,3.2801297,884,594
149,70,1,0.68336034,0.68336034,912,593
149,68,4,2.630937,4.510178,980,594
149,68,4,2.186753,3.4168017,1154,592
149,104,4,0.8883684,1.7767369,1166,592
149,55,7,1.2495731,2.8701134,157,596
149,54,4,1.776737,3.1434577,566,596
149,54,6,2.050081,3.4168017,733,598
149,24,1,0.0,0.0,746,596
149,63,4,1.6058968,2.5967693,1120,598
149,107,1,3.0067856,3.0067856,372,599
149,57,2,1.5717287,2.8701134,378,599
149,91,8,1.845073,3.2801297,425,600
149,18,2,0.8883685,1.2300487,660,600
149,54,4,1.981745,3.0067856,316,600
149,87,8,1.4521408,2.8701134,1237,602
149,113,1,0.9567045,0.9567045,1246,600
149,135,6,2.7562199,4.100162,472,604
149,57,3,1.7311796,2.050081,808,602
149,68,1,1.3667207,1.3667207,1117,602
149,62,4,1.7425689,2.8701134,162,604
149,128,1,2.4600973,2.4600973,207,604
149,101,6,1.9817451,3.96349,253,604
149,48,6,1.2983848,3.1434577,306,604
149,69,8,1.8963249,3.5534737,511,606
149,34,1,2.7334414,2.7334414,721,604
149,111,6,1.8450729,2.8701134,979,604
149,78,4,2.6651053,3.1434577,1004,604
149,84,6,1.2983847,3.5534737,1224,606
149,73,4,2.5284333,3.2801297,80,608
149,85,6,2.1867533,3.5534737,340,608
149,35,6,1.9589664,3.1434577,702,608
149,76,4,1.1617126,1.6400648,820,608
149,76,5,2.4327626,4.100162,1058,607
149,56,2,1.5717288,1.913409,593,608
149,49,6,1.7539583,2.7334414,772,610
149,108,3,1.275606,3.0067856,845,609
149,125,6,2.1411958,3.1434577,866,610
149,50,1,0.4100162,0.4100162,1115,608
149,63,2,2.1867533,3.0067856,294,610
149,64,4,1.4350567,2.7334414,1058,612
149,120,6,1.2300485,3.2801297,1230,611
149,119,6,1.4350567,2.5967693,324,614
149,30,4,2.6309373,2.8701134,614,614
149,131,6,1.9589664,2.8701134,808,614
149,90,3,1.412278,2.7334414,1126,612
149,72,2,1.981745,2.4600973,132,615
149,62,2,2.118417,3.1434577,212,614
149,123,6,1.4806141,2.8701134,269,616
149,59,8,1.3838048,3.0067856,576,615
149,90,2,1.4350567,1.5033928,852,614
149,114,4,2.7334414,3.826818,1068,616
149,63,4,2.3917613,3.5534737,1164,614
149,54,1,1.6400648,1.6400648,415,616
149,23,4,2.4259295,3.826818,722,618
149,126,6,1.7311796,3.1434577,892,618
149,58,1,1.913409,1.913409,965,617
149,104,1,0.0,0.0,1049,617
149,99,4,1.913409,2.8701134,250,618
149,107,2,2.8701134,3.1434577,522,618
149,121,8,2.6309373,5.6035547,557,619
149,64,6,2.050081,3.2801297,573,620
149,38,4,1.708401,3.826818,764,618
149,43,1,0.0,0.0,824,619
149,110,2,0.8883684,1.7767369,873,618
149,74,2,0.9567045,1.3667207,916,620
149,69,2,2.118417,3.1434577,1137,618
149,66,6,2.1411958,2.8701134,152,622
149,112,6,1.2300487,4.100162,1112,622
149,92,4,1.0592085,3.1434577,130,622
149,54,4,1.4692248,2.7334414,780,622
149,68,1,0.0,0.0,888,623
149,123,6,1.5489501,2.7334414,974,624
149,93,6,1.8906304,2.5967693,274,625
149,73,6,1.3211633,3.5534737,290,626
149,85,1,0.68336034,0.68336034,550,625
149,47,2,2.255089,2.8701134,571,624
149,88,2,0.4100162,0.8200324,932,624
149,82,4,2.050081,3.826818,1128,628
149,68,2,1.981745,2.3234253,190,629
149,58,4,2.6992733,3.5534737,358,628
149,65,5,2.186753,3.96349,431,629
149,112,6,1.5033927,3.690146,476,630
149,121,9,1.9741521,4.100162,897,630
149,79,2,0.61502427,1.0933765,1176,629
149,116,6,1.412278,3.5534737,184,631
149,114,8,1.845073,3.690146,323,632
149,108,4,2.5967693,2.8701134,388,630
149,62,1,1.2300487,1.2300487,513,630
149,72,6,2.551212,3.826818,842,632
149,56,4,2.5626013,3.2801297,900,630
149,130,4,2.015913,3.690146,952,632
149,83,7,1.5424417,3.1434577,1022,632
149,118,5,2.0774155,3.5534737,1044,631
149,51,1,0.0,0.0,416,632
149,68,8,1.3325527,2.7334414,453,633
149,19,4,0.34168017,1.0933765,654,634
149,68,6,1.5261713,3.4168017,457,636
149,70,6,1.9589664,3.0067856,159,638
149,37,3,1.7311796,3.2801297,626,636
149,98,4,2.323425,2.8701134,926,636
149,68,6,1.6856222,3.2801297,948,638
149,58,4,1.5033928,2.4600973,78,640
149,57,2,0.9567045,1.6400648,178,638
149,69,4,3.0751214,4.236834,256,638
149,56,8,1.6058968,3.2801297,299,640
149,30,6,1.7767369,3.1434577,598,638
149,75,8,1.845073,3.4168017,827,639
149,99,2,2.4600973,3.0067856,872,640
149,39,1,0.13667206,0.13667206,397,641
149,94,4,1.3667207,2.7334414,474,640
149,120,7,2.0696058,3.96349,535,644
149,32,1,0.0,0.0,578,642
149,36,7,1.0933765,2.5967693,742,643
149,63,4,2.2209213,3.0067856,774,642
149,50,1,0.54668826,0.54668826,829,642
149,62,1,0.68336034,0.68336034,1145,643
149,115,4,0.9908725,1.5033928,244,646
149,56,6,1.8906302,3.0067856,561,645
149,42,6,1.343942,2.7334414,656,644
149,59,6,1.6856221,3.0067856,1041,646
149,66,4,1.0250405,2.7334414,1166,644
149,115,2,1.845073,3.0067856,105,646
149,20,4,2.3917613,3.1434577,736,646
149,59,6,1.0250405,2.5967693,982,648
149,54,3,1.4578356,2.3234253,802,650
149,120,4,0.68336034,1.5033928,240,652
149,60,2,1.981745,2.050081,273,652
149,102,2,1.6400648,1.7767369,322,650
149,61,3,1.412278,3.1434577,508,651
149,86,6,1.2528273,3.1434577,972,651
149,116,3,1.5033927,2.8701134,1170,652
149,30,2,1.4350567,2.186753,633,652
149,122,6,1.6628436,3.690146,816,653
149,79,3,1.0933765,2.050081,941,653
149,38,7,1.7376877,3.96349,651,655
149,91,1,2.050081,2.050081,933,654
149,130,4,2.1867533,2.5967693,1176,654
149,71,8,2.4430132,3.826818,787,658
149,115,7,1.7572124,3.5534737,1016,658
149,37,1,0.27334413,0.27334413,549,659
149,104,4,2.186753,3.2801297,822,660
149,67,6,1.7311796,3.4168017,982,662
149,84,5,1.2027142,2.5967693,289,663
149,95,4,2.152585,3.1434577,396,664
149,133,10,1.8587402,4.6468506,795,665
149,69,6,1.4806141,2.8701134,886,663
149,98,6,1.9361876,4.373506,94,666
149,53,2,2.186753,2.7334414,234,664
149,39,2,1.708401,1.913409,300,664
149,60,6,1.5945076,4.373506,592,664
149,60,2,1.3667207,1.5033928,815,664
149,105,6,1.7084007,3.2801297,380,668
149,103,2,1.845073,2.4600973,403,666
149,90,2,0.13667206,0.27334413,918,667
149,39,6,2.0956385,3.690146,761,668
149,83,2,2.7334414,3.826818,824,671
149,66,2,1.981745,2.4600973,865,670
149,67,4,1.3325527,2.050081,1100,672
149,32,6,1.4578356,3.2801297,754,674
149,109,4,1.776737,2.5967693,956,674
149,125,4,2.4600973,3.96349,1152,672
149,85,6,1.8906302,3.0067856,1198,674
149,44,2,0.6150243,1.2300487,149,676
149,96,2,1.7767369,2.8701134,190,676
149,57,16,2.1867533,4.236834,1160,675
149,55,1,1.6400648,1.6400648,207,677
149,42,1,0.54668826,0.54668826,424,676
149,93,2,1.3667207,1.5033928,516,678
149,128,2,1.981745,2.4600973,230,679
149,58,2,2.3234253,3.1434577,326,679
149,100,6,1.2072699,2.8701134,461,678
149,86,10,1.9544106,3.1434577,678,679
149,72,8,1.2300487,2.8701134,887,679
149,75,6,1.5261713,3.96349,1062,680
149,125,4,2.2892573,3.1434577,330,680
149,106,2,1.7084008,1.7767369,419,682
149,64,11,1.4164196,3.2801297,930,682
149,83,4,1.3667207,2.186753,1158,680
149,109,8,1.4521408,3.690146,682,685
149,79,4,1.742569,2.7334414,887,686
149,114,2,1.0250405,1.2300487,498,686
149,53,8,1.3325527,2.8701134,583,687
149,63,5,1.2300485,2.8701134,1070,688
149,80,4,2.391761,3.96349,492,688
149,106,9,1.488207,3.0067856,686,691
149,115,6,1.8222942,3.2801297,840,690
149,57,6,1.3211633,2.8701134,90,692
149,84,5,1.3393862,2.5967693,505,691
149,121,9,1.5185785,4.236834,820,691
149,75,6,2.323425,3.2801297,792,693
149,105,1,0.9567045,0.9567045,1016,693
149,129,6,1.275606,3.2801297,1214,694
149,121,6,1.6400648,2.7334414,899,696
149,136,6,1.7311796,3.4168017,60,697
149,83,2,1.7084008,2.186753,928,696
149,87,6,1.6628436,3.826818,952,697
149,103,3,2.3234253,3.96349,965,697
149,102,4,1.742569,3.1434577,691,700
149,66,2,0.34168017,0.68336034,1070,699
149,84,2,1.0933765,1.7767369,561,700
149,111,1,0.0,0.0,1013,700
149,129,4,1.7767369,3.4168017,258,702
149,36,3,1.5945076,3.2801297,522,703
149,110,14,1.5912535,3.96349,694,704
149,132,4,1.5717288,2.5967693,48,704
149,54,3,1.2300487,2.3234253,252,705
149,56,4,1.879241,3.2801297,314,706
149,108,9,1.2148628,2.050081,378,705
149,114,6,1.5033927,2.8701134,1031,706
149,39,2,0.68336034,0.8200324,770,707
149,88,7,1.4838682,3.0067856,820,707
149,59,1,2.4600973,2.4600973,492,708
149,102,5,1.8314059,3.5534737,360,711
149,63,2,1.913409,2.5967693,470,711
149,41,8,2.152585,3.5534737,608,711
149,98,11,1.86371,3.96349,700,712
149,83,6,1.8222942,3.0067856,950,712
149,116,4,2.3917613,3.0067856,350,712
149,117,6,1.4578353,2.8701134,892,715
149,63,6,1.6628433,3.1434577,940,716
149,106,4,1.5033928,2.3234253,224,716
149,50,6,1.8222942,3.1434577,750,717
149,34,4,1.845073,3.1434577,790,718
149,107,6,2.0273025,3.2801297,853,718
149,52,6,1.2300487,2.8701134,394,719
149,57,6,2.3462038,3.5534737,558,720
149,95,2,2.3234253,2.4600973,237,722
149,70,4,2.5967693,3.5534737,534,722
149,69,6,2.0273023,4.100162,508,725
149,111,1,1.7767369,1.7767369,828,725
149,74,3,0.8200324,2.4600973,920,725
149,51,2,0.4100162,0.8200324,357,726
149,104,4,1.7425689,3.0067856,988,730
149,133,11,1.7394627,4.236834,320,732
149,116,4,2.050081,2.8701134,420,730
149,69,1,0.27334413,0.27334413,438,730
149,86,4,2.2550893,2.7334414,794,732
149,67,6,1.1617125,2.7334414,1016,731
149,124,4,2.2550893,2.8701134,220,732
149,106,5,1.2027142,2.5967693,891,733
149,118,6,2.0045235,4.100162,1110,736
149,117,2,1.0933765,1.913409,386,737
149,114,2,0.9567045,1.3667207,434,737
149,118,6,1.6628436,3.0067856,898,738
149,119,8,1.8621571,3.826818,932,738
149,73,3,1.3211633,2.5967693,59,739
149,73,6,1.9361877,4.236834,274,738
149,64,3,2.323425,2.8701134,567,738
149,79,4,2.1867533,3.690146,960,740
149,115,6,2.391761,3.690146,988,740
149,51,4,1.7084008,3.2801297,98,742
149,131,8,1.2471327,3.826818,403,742
149,104,2,0.82003236,1.0933765,1026,740
149,124,3,2.2323105,4.100162,569,743
149,28,6,0.9339258,2.7334414,656,744
149,40,1,1.3667207,1.3667207,727,743
149,47,4,1.6400648,3.2801297,872,742
149,70,4,2.220921,3.2801297,198,746
149,47,6,1.5033927,3.0067856,310,745
149,89,1,0.0,0.0,903,745
149,67,3,1.7311797,3.0067856,912,745
149,135,6,1.7539582,3.2801297,1186,745
149,119,4,1.879241,2.7334414,182,748
149,108,6,1.20727,3.1434577,538,750
149,80,2,2.118417,2.5967693,563,748
149,36,8,1.1958807,4.510178,693,749
149,103,4,2.118417,2.8701134,326,752
149,40,28,1.7572124,5.6035547,722,752
149,67,2,1.776737,2.050081,868,750
149,109,1,1.913409,1.913409,967,750
149,123,4,2.5284333,3.0067856,1050,752
149,43,2,0.41001618,0.54668826,868,752
149,106,2,1.0933766,1.5033928,942,755
149,127,6,1.2072699,2.7334414,1056,756
149,115,2,1.2983847,2.050081,247,756
149,121,6,1.5261713,2.5967693,268,757
149,64,4,2.3917613,3.690146,382,758
149,111,6,1.6856222,2.7334414,537,756
149,51,6,1.343942,2.8701134,589,758
149,74,6,2.0728598,3.690146,320,760
149,112,6,2.2323105,4.100162,595,760
149,77,5,1.7220681,3.2801297,804,759
149,108,6,1.4806141,3.4168017,912,760
149,75,7,1.7962614,3.1434577,928,761
149,44,2,0.06833603,0.13667206,1092,761
149,61,1,1.6400648,1.6400648,192,762
149,66,4,2.494265,3.5534737,526,764
149,36,6,1.4350567,2.8701134,722,763
149,124,6,2.1639745,3.826818,1082,763
149,64,4,1.7767369,3.1434577,306,764
149,74,2,2.3917613,3.4168017,629,766
149,74,4,2.118417,3.2801297,914,768
149,121,4,2.4259293,2.7334414,416,770
149,124,5,2.1594186,3.826818,499,770
149,122,6,1.5717288,3.0067856,1082,770
149,66,8,1.2813007,3.4168017,194,771
149,102,6,1.4806141,3.5534737,698,771
149,49,4,1.6400648,2.8701134,182,774
149,110,4,2.4942653,3.2801297,190,774
149,96,4,2.323425,3.2801297,436,772
149,93,1,1.913409,1.913409,878,772
149,39,6,0.93392587,2.3234253,750,776
149,87,1,0.0,0.0,469,776
149,49,3,1.5033927,2.8701134,693,777
149,55,4,2.8701134,3.690146,340,778
149,107,6,1.8906304,3.0067856,376,780
149,62,4,1.6742328,2.050081,478,780
149,86,1,0.9567045,0.9567045,897,778
149,83,2,2.050081,2.4600973,155,782
149,69,4,2.2550893,2.5967693,242,780
149,70,3,1.8678517,3.0067856,854,782
149,61,4,2.220921,3.0067856,876,780
149,93,2,1.2983847,1.6400648,896,780
149,93,6,2.255089,3.5534737,792,784
149,45,2,1.1617126,1.3667207,434,786
149,67,7,1.6400648,3.0067856,852,786
149,49,6,1.8678516,3.1434577,322,787
149,63,4,1.810905,3.2801297,946,788
149,60,6,1.5717287,2.7334414,1044,788
149,117,6,1.4806141,2.8701134,565,792
149,47,2,0.9567045,1.6400648,100,794
149,75,6,1.3894993,2.8701134,266,794
149,100,2,0.8883684,1.3667207,407,796
149,105,9,1.9134089,3.2801297,134,797
149,60,4,1.7767369,2.7334414,844,796
149,111,4,2.425929,3.1434577,276,798
149,61,4,2.186753,3.2801297,434,798
149,115,6,1.8678516,3.2801297,660,799
149,115,2,1.981745,2.050081,958,801
149,114,6,1.2300487,2.5967693,216,803
149,87,6,2.1411958,3.0067856,390,804
149,120,6,2.118417,3.690146,472,804
149,51,4,2.4942653,3.2801297,544,802
149,139,6,2.027302,4.236834,1206,806
149,51,2,1.2300487,1.3667207,270,806
149,71,6,1.9361876,3.1434577,860,807
149,111,2,2.2550893,2.4600973,976,809
149,117,4,1.5375607,2.7334414,100,812
149,61,1,1.7767369,1.7767369,607,810
149,75,4,1.981745,3.826818,888,810
149,87,4,2.4942653,3.2801297,378,814
149,88,3,0.0,0.0,687,812
149,60,3,2.3689826,3.96349,717,814
149,123,7,2.2062776,3.1434577,271,816
149,94,4,2.8359454,3.2801297,314,814
149,115,8,1.845073,2.5967693,464,816
149,118,7,2.050081,3.96349,139,817
149,57,6,1.3894993,2.186753,248,817
149,77,2,0.8883685,0.9567045,472,817
149,63,4,2.494265,3.5534737,534,820
149,98,1,0.0,0.0,1028,819
149,87,8,1.3838047,3.0067856,408,823
149,117,4,1.845073,2.7334414,514,822
149,108,2,1.5717288,1.6400648,790,822
149,105,9,1.5337644,3.690146,845,824
149,65,6,2.0956385,4.373506,874,823
149,133,4,2.255089,3.4168017,180,826
149,141,9,1.898223,4.373506,241,825
149,138,6,2.0956385,4.236834,1067,826
149,118,6,2.0273025,3.1434577,444,828
149,103,4,2.5284333,3.5534737,522,828
149,65,10,2.1457515,4.9201946,799,828
149,119,2,1.4350567,2.8701134,166,830
149,130,5,1.257383,3.5534737,640,829
149,108,6,1.7084008,3.0067856,484,831
149,98,1,1.6400648,1.6400648,656,830
149,63,1,1.913409,1.913409,922,831
149,64,3,1.0022619,2.3234253,1034,832
149,73,4,2.5284333,3.4168017,1078,830
149,70,6,2.050081,3.96349,170,834
149,115,4,2.084249,2.7334414,446,834
149,92,1,0.68336034,0.68336034,930,833
149,74,2,2.4600973,2.5967693,238,834
149,45,6,1.5945076,3.96349,256,836
149,104,2,1.2300487,2.050081,500,834
149,69,7,1.3862454,2.7334414,720,836
149,47,2,1.5033927,2.050081,914,834
149,58,2,1.2300487,1.3667207,1078,834
149,58,7,1.9329336,3.0067856,872,837
149,81,5,1.7220681,2.8701134,1005,837
149,130,2,1.6400648,2.4600973,281,840
149,120,6,1.275606,3.0067856,972,841
149,107,4,2.4600973,2.8701134,226,844
149,101,1,0.0,0.0,247,843
149,122,8,1.4863087,3.1434577,822,844
149,127,4,2.2550893,2.7334414,1048,842
149,128,6,1.6400647,3.96349,642,849
149,59,6,1.7995156,3.1434577,822,850
149,111,8,1.776737,3.1434577,843,849
149,117,6,1.8678516,3.1434577,918,850
149,127,6,2.1639745,3.4168017,932,849
149,94,4,2.118417,2.8701134,962,850
149,76,6,1.5717287,3.2801297,376,851
149,124,9,2.262682,3.2801297,693,852
149,84,6,2.0273025,3.0067856,888,852
149,62,2,1.0250405,1.0933765,606,852
149,74,2,0.8883684,1.3667207,532,856
149,109,1,1.7767369,1.7767369,561,856
149,123,6,2.0273025,3.690146,832,857
149,52,2,1.3667207,1.6400648,874,857
149,40,6,0.93392587,3.0067856,354,859
149,113,4,1.6400648,2.4600973,534,860
149,71,9,1.8678517,3.4168017,931,859
149,60,6,2.2323105,3.1434577,490,861
149,106,1,0.68336034,0.68336034,1005,860
149,48,4,2.289257,2.7334414,342,862
149,40,4,2.220921,3.2801297,360,864
149,56,2,1.5033927,1.913409,380,862
149,103,4,2.3917613,2.7334414,828,862
149,118,4,2.084249,2.7334414,984,864
149,72,6,1.5717291,3.690146,1084,863
149,125,6,1.7767369,3.96349,398,866
149,98,6,1.7084008,2.7334414,632,865
149,68,4,2.5626013,2.8701134,894,864
149,61,6,1.2528273,2.5967693,500,868
149,119,6,1.1389339,2.7334414,628,867
149,68,10,1.9270761,2.8701134,840,868
149,110,4,2.4259293,2.7334414,1028,868
149,85,1,0.0,0.0,819,869
149,110,6,1.6628433,3.826818,384,872
149,111,4,2.4942653,2.8701134,124,872
149,86,6,1.4122782,3.0067856,462,872
149,123,4,2.6992733,3.0067856,482,872
149,64,1,1.3667207,1.3667207,921,873
149,137,3,2.186753,4.510178,634,875
149,119,4,2.357593,2.8701134,768,876
149,75,8,1.6058967,3.4168017,814,878
149,60,6,1.5945076,3.2801297,904,878
149,111,8,2.1355011,3.0067856,312,879
149,78,5,2.460097,3.690146,405,880
149,102,4,1.2300487,1.5033928,436,880
149,59,8,1.7596529,3.826818,638,880
149,72,1,1.2300487,1.2300487,717,879
149,130,6,1.4350567,4.236834,918,880
149,116,2,1.2983847,2.186753,416,883
149,82,1,1.6400648,1.6400648,816,882
149,132,4,2.289257,3.826818,268,884
149,117,8,1.3838048,3.1434577,659,886
149,64,4,2.6651053,3.2801297,872,884
149,73,6,1.4578353,3.1434577,522,888
149,108,5,1.9407432,2.8701134,250,890
149,121,7,1.6010157,3.826818,510,890
149,67,8,1.7938209,2.8701134,633,890
149,91,9,1.6552505,3.2801297,832,889
149,64,6,1.7767369,3.0067856,905,888
149,83,5,2.4874318,3.5534737,601,892
149,60,6,1.412278,2.7334414,116,893
149,127,6,1.1844913,2.8701134,554,896
149,60,6,2.2778678,3.96349,702,896
149,100,2,1.2983847,2.050081,813,896
149,55,3,1.1844913,2.186753,358,900
149,48,4,1.845073,2.5967693,720,900
149,82,6,1.2300487,2.7334414,644,911
149,129,2,1.913409,2.186753,97,914
149,89,6,1.6628433,3.2801297,532,913
149,58,5,1.1480453,3.0067856,714,916
149,105,2,1.1617126,1.913409,366,917
149,120,6,1.6628433,4.510178,704,918
149,128,8,1.8279889,4.236834,1150,918
149,120,7,2.1672285,3.826818,802,920
149,98,1,1.2300487,1.2300487,908,918
149,134,3,2.186753,3.4168017,318,922
149,64,8,2.4942653,4.236834,325,921
149,54,4,2.3575933,3.1434577,706,922
149,85,6,1.0250405,2.7334414,650,923
149,64,4,2.3575933,3.1434577,820,924
149,115,4,2.084249,3.4168017,138,926
149,45,4,1.947577,3.1434577,448,928
149,122,6,1.3211633,2.5967693,680,931
149,82,4,1.6058967,3.4168017,792,932
149,86,6,1.1844913,3.1434577,804,932
149,104,5,1.5580616,2.8701134,824,931
149,115,6,1.1161551,3.0067856,350,933
149,115,4,1.845073,3.826818,978,932
149,94,8,1.3838047,3.96349,550,935
149,115,1,1.913409,1.913409,585,935
149,84,6,1.9134089,2.8701134,623,934
149,58,1,0.8200324,0.8200324,564,937
149,119,6,1.7995156,3.2801297,610,937
149,51,6,1.6856222,2.5967693,726,939
149,59,4,1.5033928,1.913409,732,940
149,69,2,1.708401,1.913409,771,940
149,116,2,1.3667207,1.5033928,516,943
149,65,4,2.4942653,3.4168017,702,944
