noise_seed,noise_condition,bit_depth,noise_mean_before,noise_mean_after,particle_sigma,amplitude_snr,interpolation_order,theta_deg,phi_deg,particle_id,top_k,z,y,x,radius_xy,rotated_z,rotated_y,rotated_x,peak_contrast_before,peak_contrast_after,peak_contrast_retention,peak_contrast_drop,integrated_contrast_before,integrated_contrast_after,integrated_contrast_retention,integrated_contrast_drop,peak_cnr_before,peak_cnr_after,peak_cnr_retention,integrated_cnr_before,integrated_cnr_after,integrated_cnr_retention
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,19,7,384.0,512.0,768.0,256.0,388.3456851480173,445.595877844348,761.5768110325939,20.0,16.0,0.8,0.19999999999999996,122.0,112.0,0.9180327868852459,0.08196721311475408,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,20,7,384.0,512.0,896.0,384.0,390.50347460192654,412.46704007122537,885.19648605431,20.0,17.0,0.85,0.15000000000000002,122.0,113.0,0.9262295081967213,0.07377049180327866,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,21,7,384.0,545.1288452148438,635.6384887695312,127.99998550969676,386.2640140112805,511.85356497749507,642.3179514810828,20.0,18.0,0.9,0.09999999999999998,125.0,116.0,0.928,0.07199999999999995,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,22,7,384.0,578.2576904296875,759.2770385742188,256.0000299748263,388.49792281127634,511.853560767336,770.2985009194585,20.0,17.0,0.85,0.15000000000000002,123.0,113.0,0.9186991869918699,0.08130081300813008,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,23,7,384.0,611.3865356445312,882.91552734375,384.0000154845229,390.73183058235793,511.8535723542378,898.2789914113798,20.0,18.0,0.9,0.09999999999999998,125.0,117.0,0.936,0.06399999999999995,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,24,7,384.0,576.0,622.8512573242188,128.0000048842193,386.1878957891825,544.9823897040255,637.9571414576867,20.0,19.0,0.95,0.050000000000000044,123.0,117.0,0.9512195121951219,0.04878048780487809,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,25,7,384.0,640.0,733.7025146484375,256.0000097684386,388.3456853381661,578.1112260174577,761.5768219262119,20.0,18.0,0.9,0.09999999999999998,123.0,116.0,0.943089430894309,0.05691056910569103,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,26,7,384.0,704.0,844.5537719726562,384.00001465265785,390.50347488714976,611.2400623308902,885.1965023947371,20.0,18.0,0.9,0.09999999999999998,124.0,116.0,0.9354838709677419,0.06451612903225812,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,27,7,384.0,602.5096435546875,602.5096435546875,127.99996544059366,385.96472681633804,575.8535361108901,625.1717995662525,20.0,19.0,0.95,0.050000000000000044,128.0,120.0,0.9375,0.0625,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,28,7,384.0,693.0193481445312,693.0193481445312,256.00001719793306,387.89934869708816,639.8535619895598,736.006212884453,20.0,18.0,0.9,0.09999999999999998,122.0,114.0,0.9344262295081968,0.06557377049180324,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,29,7,384.0,783.5289916992188,783.5289916992188,383.9999826385267,389.83396927322735,703.8535447098566,846.8405514615441,20.0,19.0,0.95,0.050000000000000044,128.0,119.0,0.9296875,0.0703125,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,30,7,384.0,622.8512573242188,576.0,128.0000048842193,385.60971777797187,602.3632268301101,604.8333453796791,20.0,17.0,0.85,0.15000000000000002,123.0,113.0,0.9186991869918699,0.08130081300813008,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,31,7,384.0,733.7025146484375,640.0,256.0000097684386,387.1893293157448,692.8729002696269,695.3292297701967,20.0,18.0,0.9,0.09999999999999998,123.0,115.0,0.9349593495934959,0.06504065040650409,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,32,7,384.0,844.5537719726562,704.0,384.00001465265785,388.76894085351773,783.3825737091437,785.8251141607143,20.0,18.0,0.9,0.09999999999999998,124.0,117.0,0.9435483870967742,0.056451612903225756,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,33,7,384.0,635.6384887695312,545.1288452148438,127.99998550969676,385.14706030086677,622.7047867325794,578.3277162681451,20.0,19.0,0.95,0.050000000000000044,125.0,120.0,0.96,0.040000000000000036,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,34,7,384.0,759.2770385742188,578.2576904296875,256.0000299748263,386.26401463723136,733.5560790299992,642.3179873417837,20.0,18.0,0.9,0.09999999999999998,123.0,117.0,0.9512195121951219,0.04878048780487809,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,35,7,384.0,882.91552734375,611.3865356445312,384.0000154845229,387.3809686978992,844.4073123719852,706.3082426207671,20.0,17.0,0.85,0.15000000000000002,125.0,116.0,0.928,0.07199999999999995,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,36,7,256.0,512.0,640.0,128.0,258.20739071409,478.7247156174707,640.1910440348499,20.0,18.0,0.9,0.09999999999999998,122.0,111.0,0.9098360655737705,0.0901639344262295,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,37,7,256.0,512.0,768.0,256.0,260.36518016799926,445.595877844348,763.8107190565662,20.0,17.0,0.85,0.15000000000000002,122.0,111.0,0.9098360655737705,0.0901639344262295,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,38,7,256.0,512.0,896.0,384.0,262.52296962190843,412.46704007122537,887.4303940782823,20.0,16.0,0.8,0.19999999999999996,122.0,112.0,0.9180327868852459,0.08196721311475408,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,39,7,256.0,545.1288452148438,635.6384887695312,127.99998550969676,258.28350903126244,511.85356497749507,644.5518595050551,20.0,18.0,0.9,0.09999999999999998,125.0,115.0,0.92,0.07999999999999996,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,40,7,256.0,578.2576904296875,759.2770385742188,256.0000299748263,260.51741783125823,511.853560767336,772.5324089434308,20.0,17.0,0.85,0.15000000000000002,123.0,113.0,0.9186991869918699,0.08130081300813008,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,41,7,256.0,611.3865356445312,882.91552734375,384.0000154845229,262.7513256023399,511.8535723542378,900.5128994353521,20.0,18.0,0.9,0.09999999999999998,125.0,114.0,0.912,0.08799999999999997,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,42,7,256.0,576.0,622.8512573242188,128.0000048842193,258.20739080916445,544.9823897040255,640.191049481659,20.0,19.0,0.95,0.050000000000000044,123.0,117.0,0.9512195121951219,0.04878048780487809,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,43,7,256.0,640.0,733.7025146484375,256.0000097684386,260.36518035814805,578.1112260174577,763.8107299501843,20.0,18.0,0.9,0.09999999999999998,123.0,114.0,0.926829268292683,0.07317073170731703,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,44,7,256.0,704.0,844.5537719726562,384.00001465265785,262.52296990713165,611.2400623308902,887.4304104187094,20.0,17.0,0.85,0.15000000000000002,124.0,116.0,0.9354838709677419,0.06451612903225812,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,45,7,256.0,602.5096435546875,602.5096435546875,127.99996544059366,257.98422183632,575.8535361108901,627.4057075902248,20.0,18.0,0.9,0.09999999999999998,128.0,118.0,0.921875,0.078125,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,46,7,256.0,693.0193481445312,693.0193481445312,256.00001719793306,259.9188437170701,639.8535619895598,738.2401209084253,20.0,18.0,0.9,0.09999999999999998,122.0,112.0,0.9180327868852459,0.08196721311475408,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,47,7,256.0,783.5289916992188,783.5289916992188,383.9999826385267,261.85346429320924,703.8535447098566,849.0744594855164,20.0,19.0,0.95,0.050000000000000044,128.0,118.0,0.921875,0.078125,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,48,7,256.0,622.8512573242188,576.0,128.0000048842193,257.62921279795376,602.3632268301101,607.0672534036514,20.0,17.0,0.85,0.15000000000000002,123.0,112.0,0.9105691056910569,0.08943089430894313,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,49,7,256.0,733.7025146484375,640.0,256.0000097684386,259.2088243357267,692.8729002696269,697.5631377941689,20.0,17.0,0.85,0.15000000000000002,123.0,113.0,0.9186991869918699,0.08130081300813008,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,50,7,256.0,844.5537719726562,704.0,384.00001465265785,260.7884358734997,783.3825737091437,788.0590221846866,20.0,18.0,0.9,0.09999999999999998,124.0,115.0,0.9274193548387096,0.07258064516129037,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,51,7,256.0,635.6384887695312,545.1288452148438,127.99998550969676,257.16655532084866,622.7047867325794,580.5616242921174,20.0,18.0,0.9,0.09999999999999998,125.0,119.0,0.952,0.04800000000000004,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,52,7,256.0,759.2770385742188,578.2576904296875,256.0000299748263,258.2835096572133,733.5560790299992,644.551895365756,20.0,17.0,0.85,0.15000000000000002,123.0,115.0,0.9349593495934959,0.06504065040650409,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,53,7,256.0,882.91552734375,611.3865356445312,384.0000154845229,259.40046371788117,844.4073123719852,708.5421506447394,20.0,17.0,0.85,0.15000000000000002,125.0,114.0,0.912,0.08799999999999997,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,54,7,128.0,512.0,640.0,128.0,130.22688573407194,478.7247156174707,642.4249520588222,20.0,17.0,0.85,0.15000000000000002,122.0,113.0,0.9262295081967213,0.07377049180327866,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,55,7,128.0,512.0,768.0,256.0,132.38467518798117,445.595877844348,766.0446270805385,20.0,17.0,0.85,0.15000000000000002,122.0,110.0,0.9016393442622951,0.09836065573770492,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,56,7,128.0,512.0,896.0,384.0,134.54246464189038,412.46704007122537,889.6643021022546,20.0,16.0,0.8,0.19999999999999996,122.0,112.0,0.9180327868852459,0.08196721311475408,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,57,7,128.0,545.1288452148438,635.6384887695312,127.99998550969676,130.30300405124436,511.85356497749507,646.7857675290273,20.0,18.0,0.9,0.09999999999999998,125.0,115.0,0.92,0.07999999999999996,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,58,7,128.0,578.2576904296875,759.2770385742188,256.0000299748263,132.53691285124017,511.853560767336,774.7663169674031,20.0,17.0,0.85,0.15000000000000002,123.0,113.0,0.9186991869918699,0.08130081300813008,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,59,7,128.0,611.3865356445312,882.91552734375,384.0000154845229,134.7708206223218,511.8535723542378,902.7468074593244,20.0,18.0,0.9,0.09999999999999998,125.0,117.0,0.936,0.06399999999999995,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,60,7,128.0,576.0,622.8512573242188,128.0000048842193,130.22688582914637,544.9823897040255,642.4249575056313,20.0,18.0,0.9,0.09999999999999998,123.0,118.0,0.959349593495935,0.04065040650406504,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,61,7,128.0,640.0,733.7025146484375,256.0000097684386,132.38467537812997,578.1112260174577,766.0446379741566,20.0,18.0,0.9,0.09999999999999998,123.0,114.0,0.926829268292683,0.07317073170731703,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,62,7,128.0,704.0,844.5537719726562,384.00001465265785,134.5424649271136,611.2400623308902,889.6643184426816,20.0,17.0,0.85,0.15000000000000002,124.0,114.0,0.9193548387096774,0.08064516129032262,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,63,7,128.0,602.5096435546875,602.5096435546875,127.99996544059366,130.0037168563019,575.8535361108901,629.639615614197,20.0,19.0,0.95,0.050000000000000044,128.0,119.0,0.9296875,0.0703125,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,64,7,128.0,693.0193481445312,693.0193481445312,256.00001719793306,131.93833873705202,639.8535619895598,740.4740289323976,20.0,18.0,0.9,0.09999999999999998,122.0,112.0,0.9180327868852459,0.08196721311475408,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,65,7,128.0,783.5289916992188,783.5289916992188,383.9999826385267,133.8729593131912,703.8535447098566,851.3083675094887,20.0,18.0,0.9,0.09999999999999998,128.0,119.0,0.9296875,0.0703125,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,66,7,128.0,622.8512573242188,576.0,128.0000048842193,129.6487078179357,602.3632268301101,609.3011614276237,20.0,17.0,0.85,0.15000000000000002,123.0,113.0,0.9186991869918699,0.08130081300813008,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,67,7,128.0,733.7025146484375,640.0,256.0000097684386,131.22831935570866,692.8729002696269,699.7970458181412,20.0,18.0,0.9,0.09999999999999998,123.0,112.0,0.9105691056910569,0.08943089430894313,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,68,7,128.0,844.5537719726562,704.0,384.00001465265785,132.8079308934816,783.3825737091437,790.2929302086588,20.0,18.0,0.9,0.09999999999999998,124.0,116.0,0.9354838709677419,0.06451612903225812,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,69,7,128.0,635.6384887695312,545.1288452148438,127.99998550969676,129.1860503408306,622.7047867325794,582.7955323160896,20.0,19.0,0.95,0.050000000000000044,125.0,119.0,0.952,0.04800000000000004,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,70,7,128.0,759.2770385742188,578.2576904296875,256.0000299748263,130.30300467719522,733.5560790299992,646.7858033897282,20.0,18.0,0.9,0.09999999999999998,123.0,114.0,0.926829268292683,0.07317073170731703,,,,,,
-1,flat_mean,uint8,128.0,128.0,2.0,5.0,1,15.0,1.0,71,7,128.0,882.91552734375,611.3865356445312,384.0000154845229,131.41995873786308,844.4073123719852,710.7760586687117,20.0,17.0,0.85,0.15000000000000002,125.0,115.0,0.92,0.07999999999999996,,,,,,
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,0,7,512.0,512.0,640.0,128.0,512.2168578206681,478.7247156174707,635.7498162916521,21.499777055958873,19.499769845136697,0.9069754441817407,0.0930245558182593,138.49843939171205,129.49838891595687,0.9350169538712234,0.06498304612877659,5.365425103169798,7.592806798867525,1.4151361081122593,13.063220239957072,19.066389678389186,1.4595474414547451
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,1,7,512.0,512.0,768.0,256.0,512.432647611897,445.595877844348,759.3881337444876,22.499777055958873,15.499769845136697,0.6888854856911445,0.3111145143088555,121.49843939171205,107.49838891595687,0.8847717670626295,0.1152282329373705,5.6149823469125995,6.035289585245398,1.0748545965712437,11.459774417356998,15.83055857099934,1.3814022854605534
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,2,7,512.0,512.0,896.0,384.0,512.648437403126,412.46704007122537,883.026451197323,14.499777055958873,13.499769845136697,0.9310329250606505,0.0689670749393495,108.49843939171205,113.49838891595687,1.0460831469307452,-0.04608314693074522,3.618524396970195,5.256530978434333,1.4526725266342402,10.233609964780472,16.71413787282734,1.633259224296212
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,3,7,512.0,545.1288452148438,635.6384887695312,127.99998550969676,512.2244700349838,511.85356497749507,640.1112893934358,19.499777055958873,19.499769845136697,0.9999996302100196,3.697899804144811e-07,121.49843939171205,132.49838891595687,1.0905357268728437,-0.09053572687284372,4.866310615684197,7.592806798867525,1.5602799324802217,11.459114953399412,19.50403872419765,1.7020545481491713
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,4,7,512.0,578.2576904296875,759.2770385742188,256.0000299748263,512.447872143425,511.853560767336,768.1111389033988,14.499777055958873,15.499769845136697,1.0689660803278946,-0.06896608032789464,101.49843939171205,106.49838891595687,1.049261343861146,-0.049261343861146,3.618524396970195,6.035289585245398,1.6678869404055339,9.573367567239265,15.683295354028008,1.6382213723514958
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,5,7,512.0,611.3865356445312,882.91552734375,384.0000154845229,512.6712741489697,511.8535723542378,896.1109294580178,21.499777055958873,18.499769845136697,0.860463333967889,0.139536666032111,131.49843939171205,123.49838891595687,0.9391623922476802,0.06083760775231983,5.365425103169798,7.203427495461994,1.3425641690919021,12.402977842415865,18.19054860048922,1.466627517327407
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,6,7,512.0,576.0,622.8512573242188,128.0000048842193,512.216857830176,544.9823897040255,635.7498217392825,22.499777055958873,21.499769845136697,0.9555547946837396,0.044445205316260394,126.49843939171205,114.49838891595687,0.9051367705921168,0.09486322940788317,5.6149823469125995,8.37156540567859,1.4909335218625752,11.931376129886432,16.857900078094264,1.4129049235039683
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,7,7,512.0,640.0,733.7025146484375,256.0000097684386,512.4326476309128,578.1112260174577,759.3881446397485,13.499777055958873,15.499769845136697,1.148150060618595,-0.14815006061859504,103.49843939171205,99.49838891595687,0.9613515865624201,0.038648413437579854,3.3689671532273944,6.035289585245398,1.7914361615142869,9.76221513163388,14.652452835228674,1.5009352526711144
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,8,7,512.0,704.0,844.5537719726562,384.00001465265785,512.6484374316497,611.2400623308902,883.0264675402143,28.499777055958873,26.499769845136697,0.9298237594316898,0.07017624056831018,157.49843939171205,146.49838891595687,0.9301577176368261,0.06984228236317391,7.112325809369402,10.333477931683644,1.452897154693176,14.854137140649359,21.573824032881344,1.4523781373906333
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,9,7,512.0,602.5096435546875,602.5096435546875,127.99996544059366,512.1945398111628,575.8535361108901,622.9625517578779,23.499777055958873,21.499769845136697,0.9148925027646153,0.08510749723538469,154.49843939171205,140.49838891595687,0.9093838712489531,0.09061612875104685,5.8645395906554,8.37156540567859,1.4274889403113422,14.572654541536677,20.681830984665062,1.419221935558501
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,10,7,512.0,693.0193481445312,693.0193481445312,256.00001719793306,512.3880117233541,639.8535619895598,733.8136794293201,15.499777055958873,17.499769845136697,1.129033648803931,-0.12903364880393098,113.49843939171205,109.49838891595687,0.9647567799417048,0.035243220058295166,3.8680816407129957,6.814048192056462,1.761609196749126,10.705211677309904,16.125085004942008,1.506283620633091
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,11,7,512.0,783.5289916992188,783.5289916992188,383.9999826385267,512.5814835050777,703.8535447098566,844.6647323483816,17.499777055958873,15.499769845136697,0.8857124176824213,0.11428758231757874,102.49843939171205,88.49838891595687,0.8634120620875793,0.13658793791242074,4.3671961281985965,6.044072479757398,1.3839709283334816,9.667131573163166,13.032557448544006,1.3481307614270575
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,12,7,512.0,622.8512573242188,576.0,128.0000048842193,512.1590371229211,602.3632268301101,602.6210304363102,19.499777055958873,16.499769845136697,0.8461517174164095,0.1538482825835905,128.49843939171205,120.49838891595687,0.9377420417428729,0.0622579582571271,4.866310615684197,6.424668888650929,1.3202340327278161,12.120016814898205,17.741295918212234,1.4638012627510733
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,13,7,512.0,733.7025146484375,640.0,256.0000097684386,512.317006216403,692.8729002696269,693.1305620338038,21.499777055958873,19.499769845136697,0.9069754441817407,0.0930245558182593,123.49843939171205,112.49838891595687,0.9109296398405063,0.08907036015949366,5.365425103169798,7.592806798867525,1.4151361081122593,11.648415102368771,16.566874655856008,1.4222428124566955
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,14,7,512.0,844.5537719726562,704.0,384.00001465265785,512.4749753098848,783.3825737091437,783.6400936312974,20.499777055958873,18.499769845136697,0.9024376116207169,0.0975623883792831,118.49843939171205,111.49838891595687,0.9409270661142161,0.05907293388578394,5.115867859426998,7.203427495461994,1.4080558164121175,11.177050252193526,16.419611438884676,1.4690469371077832
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,15,7,512.0,635.6384887695312,545.1288452148438,127.99998550969676,512.1127690497251,622.7047867325794,576.1114041506621,19.499777055958873,19.499769845136697,0.9999996302100196,3.697899804144811e-07,139.49843939171205,146.49838891595687,1.0501794110010718,-0.050179411001071816,4.866310615684197,7.592806798867525,1.5602799324802217,13.156783418886382,21.573824032881344,1.6397491199796157
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,16,7,512.0,759.2770385742188,578.2576904296875,256.0000299748263,512.2244700975821,733.5560790299992,640.1113252595445,24.499777055958873,19.499769845136697,0.7959162159148683,0.20408378408513173,131.49843939171205,127.49838891595687,0.9695810041985388,0.030418995801461235,6.1140968343982,7.592806798867525,1.2418525588521976,12.402264100892173,18.771924398349864,1.5135885065533703
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,17,7,512.0,882.91552734375,611.3865356445312,384.0000154845229,512.3361711178679,844.4073123719852,704.11123057139,28.499777055958873,20.499769845136697,0.7192957967666103,0.28070420323338974,145.49843939171205,127.49838891595687,0.8762869859566307,0.12371301404336932,7.112325809369402,7.982186102273057,1.1223032122287968,13.72375346920089,18.775822910426008,1.3681259250658406
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,18,7,384.0,512.0,640.0,128.0,384.21705277576723,478.7247156174707,635.973218322487,27.499777055958873,25.499769845136697,0.9272718754500303,0.07272812454996969,169.49843939171205,152.49838891595687,0.8997037935171311,0.10029620648286885,6.856521586136086,10.685214732228825,1.5584016761260362,15.973876111911673,24.14669114364617,1.5116363100900758
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,19,7,384.0,512.0,768.0,256.0,384.4328425669962,445.595877844348,759.6115357753225,23.499777055958873,17.499769845136697,0.7446781219866617,0.2553218780133383,127.49843939171205,115.49838891595687,0.905880805027836,0.09411919497216403,5.859201270093689,7.332960246130645,1.251528989720708,12.015711074475373,18.282433679987395,1.5215440490096537
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,20,7,384.0,512.0,896.0,384.0,384.64863235822514,412.46704007122537,883.249853228158,13.499777055958873,11.499769845136697,0.851848871093811,0.14815112890618898,96.49843939171205,91.49838891595687,0.9481851674775932,0.05181483252240682,3.365900479987699,4.8125671570851605,1.4298007875451946,9.09420830874858,14.48076887791444,1.592306706234562
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,21,7,384.0,545.1288452148438,635.6384887695312,127.99998550969676,384.22466499008294,511.85356497749507,640.3346914242708,15.499777055958873,17.499769845136697,1.129033648803931,-0.12903364880393098,106.49843939171205,97.49838891595687,0.915491245438329,0.08450875456167095,3.864560638008897,7.332960246130645,1.8974887271813492,10.03784530717386,15.436024341009082,1.537782648431257
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,22,7,384.0,578.2576904296875,759.2770385742188,256.0000299748263,384.4480670985242,511.853560767336,768.3345409342337,24.499777055958873,14.499769845136697,0.5918327261516872,0.40816727384831275,127.49843939171205,116.49838891595687,0.9137240382844228,0.08627596171557717,6.108531349104289,6.068044585388758,0.993372095287443,12.015711074475373,18.44072535705391,1.5347177743169116
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,23,7,384.0,611.3865356445312,882.91552734375,384.0000154845229,384.6714691040688,511.8535723542378,896.3343314888529,22.499777055958873,18.499769845136697,0.822220140187442,0.17777985981255795,137.49843939171205,128.49838891595687,0.9345443445353193,0.06545565546468068,5.609871191083091,7.742014489793555,1.3800699206961318,12.958131321484016,20.336483441096167,1.5693993938291986
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,24,7,384.0,576.0,622.8512573242188,128.0000048842193,384.2170527852752,544.9823897040255,635.9732237701174,26.499777055958873,23.499769845136697,0.8867912283002555,0.11320877169974453,163.49843939171205,144.49838891595687,0.8837906309904612,0.11620936900953882,6.607191507125487,9.84715111070428,1.4903686536230527,15.408423963706488,22.884180308395138,1.4851733287127413
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,25,7,384.0,640.0,733.7025146484375,256.0000097684386,384.43284258601204,578.1112260174577,759.6115466705834,19.499777055958873,18.499769845136697,0.9487169926121496,0.05128300738785041,138.49843939171205,128.49838891595687,0.9277966559069141,0.07220334409308593,4.861880954051293,7.7519920568929175,1.594443000590823,13.051361049433904,20.340225481852087,1.5584754268011254
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,26,7,384.0,704.0,844.5537719726562,384.00001465265785,384.6486323867489,611.2400623308902,883.2498695710493,12.499777055958873,14.499769845136697,1.1600022768585614,-0.1600022768585614,94.49843939171205,101.49838891595687,1.0740747632373995,-0.07407476323739948,3.1165704009770994,6.068044585388758,1.947026315685447,8.907495019102663,16.063394435531123,1.8033571055703315
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,27,7,384.0,602.5096435546875,602.5096435546875,127.99996544059366,384.19473476626194,575.8535361108901,623.1859537887129,18.499777055958873,19.499769845136697,1.054054315690022,-0.05405431569002195,128.49843939171205,117.49838891595687,0.9143954547010267,0.08560454529897332,4.612550875040694,8.17102386765519,1.7714761504030245,12.109013893266964,18.604769054925768,1.536439648918949
10,realized,uint8,127.50022294404113,127.5002301548633,2.0,5.0,1,15.0,0.1,28,7,384.0,693.0193481445312,693.0193481445312,256.00001719793306,384.38820667845323,639.8535619895598,734.0370814601552,19.499777055958873,18.499769845136697,0.9487169926121496,0.05128300738785041,128.49843939171205,123.49838891595687,0.961088628784719,0.03891137121528099,4.861880954051293,7.742014489793555,1.5923907975044747,12.109953099176238,19.548767096519516,1.6142727338761775
